dataset	line	retained_pass	best_pass	required_id	diagnostic_id	source_nodes	ordinary_nodes	after_p7e_nodes	retained_nodes	best_nodes	source_hash	ordinary_hash	after_p7e_hash	retained_hash	best_hash	required_pair_hash	diagnostic_pair_hash	source	ordinary	after_p7e	retained_candidate	best_candidate
loki_tiny.csv	13752	p7e	p9l_base	required_p7e_loki_tiny_csv_13752	diagnostic_p9l_base_loki_tiny_csv_13752	37	131	9	9	7	a1d757e9007344fa	3faae9d7110ce82e	21feb9deab5d4a5a	21feb9deab5d4a5a	22845ff142c4aa6c	ff300d66542e896b	f3ed56ea06e9e4ad	(v0 | ((-0x1) * v1 + ~ ((-0x1) * v1 ^ v1 + v1 | v1 + v1) & v1 + v1 | (-0x1) * (v1 | v1 + (-0x1) * (v1 & ~ v1))) + (v1 + v1)) | v1	v0 + 0x2 * v1 + (-0x1) * (v0 & v1) + (-0x1) * (v0 & v1 + (-0x1) * (0x2 * v1 & (-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1)) + (0x2 * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1))) + (-0x1) * (v1 & v1 + (-0x1) * (0x2 * v1 & (-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1)) + (0x2 * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1))) + (-0x1) * (0x2 * v1 & (-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1)) + (v0 & v1 & v1 + (-0x1) * (0x2 * v1 & (-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1)) + (0x2 * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1))) + (0x2 * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1))	(v0) + (v1) + (-0x1) * (v0 & v1)	(v0) + (v1) + (-0x1) * (v0 & v1)	v0 + v1 + (-0x1) * (v0 & v1)
loki_tiny.csv	14143	p9l	p9l_base	required_p9l_loki_tiny_csv_14143	diagnostic_p9l_base_loki_tiny_csv_14143	78	21	21	7	7	65464b78cc3f3e83	ff6c232f18eba5d5	ff6c232f18eba5d5	22845ff142c4aa6c	22845ff142c4aa6c	16a1993732c90ac4	82b432b06c9577ea	~ (~ v0 & ~ (~ (v0 & ~ (~ v0 | (-0x1) * v1) + (-0x1) * (v1 | v1 & v1 + ~ v1)) & (~ (v0 & ~ (~ v0 | (-0x1) * v1) + (-0x1) * (v1 | v1 & v1 + ~ v1)) ^ (v0 ^ ~ (v0 & ~ (~ v0 | (-0x1) * v1) + (-0x1) * (v1 | v1 & v1 + ~ v1))))) + ~ (~ ((-0x1) * v1 & ~ (v1 & v1 + v1))))	v1 + (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * (v1 & 0x2 * v1 & (-0x1) * v1)) + (v1 & 0x2 * v1 & (-0x1) * v1)	v1 + (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * (v1 & 0x2 * v1 & (-0x1) * v1)) + (v1 & 0x2 * v1 & (-0x1) * v1)	v0 + v1 + (-0x1) * (v0 & v1)	v0 + v1 + (-0x1) * (v0 & v1)
loki_tiny.csv	14221	p9l	p9l_base	required_p9l_loki_tiny_csv_14221	diagnostic_p9l_base_loki_tiny_csv_14221	93	67	67	7	7	1ae0dcee629d605f	78da9144414ba2dc	78da9144414ba2dc	22845ff142c4aa6c	22845ff142c4aa6c	acb63e50c0eceaa8	934359b3679d34fb	((~ (((-0x1) * (~ v0 & v1 | ~ (~ (v0 | v1))) & (v0 | v1) + (v0 | v1) | ~ (v0 | v1)) + (-0x1) * v1) ^ ~ (~ (((-0x1) * (~ v0 & v1 | ~ (~ (v0 | v1))) & (v0 | v1) + (v0 | v1) | ~ (v0 | v1)) + (-0x1) * v1) ^ (((-0x1) * (~ v0 & v1 | ~ (~ (v0 | v1))) & (v0 | v1) + (v0 | v1) | ~ (v0 | v1)) + (-0x1) * v1 ^ v1))) ^ v1) + (-0x1) * v1	v0 + v1 + (-0x1) * (v0 & v1) + (-0x1) * (v0 & 0x2 * v0 + 0x2 * v1 + (-0x2) * (v0 & v1) & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1)) + (-0x1) * (v1 & 0x2 * v0 + 0x2 * v1 + (-0x2) * (v0 & v1) & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1)) + (v0 & v1 & 0x2 * v0 + 0x2 * v1 + (-0x2) * (v0 & v1) & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1))	v0 + v1 + (-0x1) * (v0 & v1) + (-0x1) * (v0 & 0x2 * v0 + 0x2 * v1 + (-0x2) * (v0 & v1) & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1)) + (-0x1) * (v1 & 0x2 * v0 + 0x2 * v1 + (-0x2) * (v0 & v1) & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1)) + (v0 & v1 & 0x2 * v0 + 0x2 * v1 + (-0x2) * (v0 & v1) & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1))	v0 + v1 + (-0x1) * (v0 & v1)	v0 + v1 + (-0x1) * (v0 & v1)
loki_tiny.csv	14369	p9l	p9l_base	required_p9l_loki_tiny_csv_14369	diagnostic_p9l_base_loki_tiny_csv_14369	84	35	35	7	7	701f118054e14490	9d4620667e21ec3c	9d4620667e21ec3c	22845ff142c4aa6c	22845ff142c4aa6c	36172e569fdb53dd	93bf52a080d9757b	v0 + ((v0 & (v0 + (~ (~ ((-0x1) * v0 & ~ (v0 & v0 + v0))) + (v0 & v1)) | v0 & v1) | (v0 & (v0 + (~ (~ ((-0x1) * v0 & ~ (v0 & v0 + v0))) + (v0 & v1)) | v0 & v1)) & (-0x1) * (v0 & (v0 + (~ (~ ((-0x1) * v0 & ~ (v0 & v0 + ~ (~ (v0 | ~ (v0 | ~ v0)))))) + (v0 & v1)) | v0 & v1))) ^ v1)	v0 + v1 + (-0x1) * (v0 & v1) + (-0x1) * (v0 & v1 & (-0x1) * (v0 & 0x2 * v0 & (-0x1) * v0) + (v0 & v1)) + (v0 & (-0x1) * (v0 & 0x2 * v0 & (-0x1) * v0) + (v0 & v1))	v0 + v1 + (-0x1) * (v0 & v1) + (-0x1) * (v0 & v1 & (-0x1) * (v0 & 0x2 * v0 & (-0x1) * v0) + (v0 & v1)) + (v0 & (-0x1) * (v0 & 0x2 * v0 & (-0x1) * v0) + (v0 & v1))	v0 + v1 + (-0x1) * (v0 & v1)	v0 + v1 + (-0x1) * (v0 & v1)
loki_tiny.csv	14497	p9l	p9l_base	required_p9l_loki_tiny_csv_14497	diagnostic_p9l_base_loki_tiny_csv_14497	45	22	22	7	7	1498cffffadf1862	b9bf876ea62e06f4	b9bf876ea62e06f4	22845ff142c4aa6c	22845ff142c4aa6c	31e05a9118ac51c5	b194b0077eb1164b	(v0 + (v1 ^ (~ (~ v1 + ((-0x1) * ~ v1 + ~ (v1 ^ ~ v1))) | (-0x1) * v1)) | ~ (~ ((-0x1) * ~ v1 & ~ ((-0x1) * ~ v1)))) + (-0x1) * ~ (v1 & ~ ((-0x1) * v1 & v1 + v1)) | v1	v0 + v1 + (-0x1) * (v1 & 0x2 * v1 & (-0x1) * v1) + (-0x1) * (v1 & v0 + (-0x1) * (v1 & 0x2 * v1 & (-0x1) * v1))	v0 + v1 + (-0x1) * (v1 & 0x2 * v1 & (-0x1) * v1) + (-0x1) * (v1 & v0 + (-0x1) * (v1 & 0x2 * v1 & (-0x1) * v1))	v0 + v1 + (-0x1) * (v0 & v1)	v0 + v1 + (-0x1) * (v0 & v1)
loki_tiny.csv	14545	p9l	p9l_base	required_p9l_loki_tiny_csv_14545	diagnostic_p9l_base_loki_tiny_csv_14545	39	40	40	7	7	7feacd7e0a5f1917	c97023925da1a56c	c97023925da1a56c	22845ff142c4aa6c	22845ff142c4aa6c	8c83a716c6fcde4c	08e105ea2549072b	~ v0 + (-0x1) * (((-0x1) * ((-0x1) * ~ v0 + (~ v0 + (v0 | v0 + v0))) | (-0x1) * (v0 & (v0 ^ ~ v0))) + ~ (~ (~ v0 | (-0x1) * (v0 & v1) + v1))) | v1	v1 + 0x4 * v0 + (-0x1) * (v0 & 0x2 * v0) + (-0x1) * (v1 & 0x4 * v0 + (-0x1) * (v0 & 0x2 * v0) + ((-0x1) * v0 & (-0x3) * v0 + (v0 & 0x2 * v0))) + ((-0x1) * v0 & (-0x3) * v0 + (v0 & 0x2 * v0))	v1 + 0x4 * v0 + (-0x1) * (v0 & 0x2 * v0) + (-0x1) * (v1 & 0x4 * v0 + (-0x1) * (v0 & 0x2 * v0) + ((-0x1) * v0 & (-0x3) * v0 + (v0 & 0x2 * v0))) + ((-0x1) * v0 & (-0x3) * v0 + (v0 & 0x2 * v0))	v0 + v1 + (-0x1) * (v0 & v1)	v0 + v1 + (-0x1) * (v0 & v1)
loki_tiny.csv	16073	p9l	p9l_base	required_p9l_loki_tiny_csv_16073	diagnostic_p9l_base_loki_tiny_csv_16073	26	48	48	4	4	fa69cb27569f28f2	6eb8567fc108a341	6eb8567fc108a341	a4cfaed11e2fee97	a4cfaed11e2fee97	b67c2ea0e080e9ca	05183d93af5c9bab	(~ (~ v0 + v1) & (~ v0 + v1) + (~ v0 + v1) | (-0x1) * (~ v0 + v1)) + (v0 | ~ v0)	v1 + (-0x2) + (-0x1) * v0 + (-0x1) * (v0 + 0x1 + (-0x1) * v1 & (-0x2) + 0x2 * v1 + (-0x2) * v0) + (-0x1) * (v1 + (-0x1) + (-0x1) * v0 & (-0x2) + 0x2 * v1 + (-0x2) * v0) + (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0 & (-0x2) + 0x2 * v1 + (-0x2) * v0)	v1 + (-0x2) + (-0x1) * v0 + (-0x1) * (v0 + 0x1 + (-0x1) * v1 & (-0x2) + 0x2 * v1 + (-0x2) * v0) + (-0x1) * (v1 + (-0x1) + (-0x1) * v0 & (-0x2) + 0x2 * v1 + (-0x2) * v0) + (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0 & (-0x2) + 0x2 * v1 + (-0x2) * v0)	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	17380	p9l	p9l_base	required_p9l_loki_tiny_csv_17380	diagnostic_p9l_base_loki_tiny_csv_17380	76	40	40	4	4	1c2d1fee3e47421c	fae114f48be88635	fae114f48be88635	a4cfaed11e2fee97	a4cfaed11e2fee97	f225b554ffa8dad0	0c0918dad3ea67fb	v0 + ~ (~ ((-0x1) * (v0 + ((-0x1) * (v0 + (-0x1) * v1) | v0 + (-0x1) * v1 & (-0x1) * (v0 + (-0x1) * v1 | v1)) & v1) | (-0x1) * (v0 + ((-0x1) * (v0 + (-0x1) * v1) | v0 + (-0x1) * v1 & (-0x1) * (v0 + (-0x1) * v1 | v1)) & v1) & ~ ((-0x1) * (v0 + ((-0x1) * (v0 + (-0x1) * v1) | v0 + (-0x1) * v1 & (-0x1) * (v0 + (-0x1) * v1 | v1)) & v1))))	v0 + (-0x1) * (v1 & v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0 & (-0x1) * v0 + (v1 & v0 + (-0x1) * v1)) + (v0 + (-0x1) * v1 & (-0x1) * v0 + (v1 & v0 + (-0x1) * v1)))	v0 + (-0x1) * (v1 & v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0 & (-0x1) * v0 + (v1 & v0 + (-0x1) * v1)) + (v0 + (-0x1) * v1 & (-0x1) * v0 + (v1 & v0 + (-0x1) * v1)))	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	17524	p9l	p9l_base	required_p9l_loki_tiny_csv_17524	diagnostic_p9l_base_loki_tiny_csv_17524	42	21	21	4	4	c4157435951ad5aa	2cabb893a92579ac	2cabb893a92579ac	a4cfaed11e2fee97	a4cfaed11e2fee97	dc7a106bc8169b70	ae722304f26b8b24	~ (v0 + (-0x1) * ((-0x1) * ~ v0 + ~ (~ (v0 & (v0 ^ ~ v0)) + v1 & (-0x1) * ~ (~ (~ (v0 & (v0 ^ ~ v0)) + v1 & (-0x1) * (~ (v0 & (v0 ^ ~ v0)) + v1))))))	(-0x1) + (-0x1) * ((-0x1) * (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0) & v1 + (-0x1) + (-0x1) * v0)	(-0x1) + (-0x1) * ((-0x1) * (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0) & v1 + (-0x1) + (-0x1) * v0)	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	17578	p9l	p9l_base	required_p9l_loki_tiny_csv_17578	diagnostic_p9l_base_loki_tiny_csv_17578	34	21	21	4	4	b5ad2221e750b54c	e1ed809cd68fe74f	e1ed809cd68fe74f	a4cfaed11e2fee97	a4cfaed11e2fee97	46dad5222dc2e226	0fdfb97dc7434a21	(-0x1) * ((-0x1) * (v0 + v0) + ((-0x1) * (v0 + v0) + ((v0 + v0 & (-0x1) * ~ (~ (v0 + v0 & (-0x1) * (v0 + v0)))) + (v0 + v1)) & v0 + v1))	0x2 * v0 + (-0x1) * (v0 + v1 & v1 + (-0x1) * v0 + (0x2 * v0 & (-0x1) * (0x2 * v0 & (-0x2) * v0)))	0x2 * v0 + (-0x1) * (v0 + v1 & v1 + (-0x1) * v0 + (0x2 * v0 & (-0x1) * (0x2 * v0 & (-0x2) * v0)))	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	17633	p9l	p9l_base	required_p9l_loki_tiny_csv_17633	diagnostic_p9l_base_loki_tiny_csv_17633	122	19	19	4	4	9924bb4395767339	72a6989bfd30e396	72a6989bfd30e396	a4cfaed11e2fee97	a4cfaed11e2fee97	c7c855fefffa81cb	dc93f1a84c63bdaa	(-0x1) * (((-0x1) * ~ (~ v0 & ~ (v0 & v1)) + ~ (~ v0 & ~ (v0 & v1) | ~ (~ v0 & ~ (v0 & v1)))) + v1) & ~ (((-0x1) * ~ (~ v0 & ~ (v0 & v1)) + ~ (~ v0 & ~ (v0 & v1) | ~ (~ v0 & ~ (v0 & v1)))) + v1 & (-0x1) * ((((-0x1) * ~ (~ v0 & ~ (v0 & v1)) + ~ (~ v0 & ~ (v0 & v1) | ~ (~ v0 & ~ (v0 & v1)))) + v1) + (((-0x1) * ~ (~ v0 & ~ (v0 & v1)) + ~ (~ v0 & ~ (v0 & v1) | ~ (~ v0 & ~ (v0 & v1)))) + v1)))	v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0 & 0x2 * v0 + (-0x2) * v1)	v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0 & 0x2 * v0 + (-0x2) * v1)	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	17818	p9l	p9l_base	required_p9l_loki_tiny_csv_17818	diagnostic_p9l_base_loki_tiny_csv_17818	56	21	21	4	4	91fc3ae4c03ea159	ef4c424b96c92807	ef4c424b96c92807	a4cfaed11e2fee97	a4cfaed11e2fee97	effac6ed52289a17	29910d452057d221	~ ((-0x1) * v0 + ~ ((-0x1) * ~ (v0 + ~ v0 & ~ v1)) & ~ (v0 + ~ (~ ((-0x1) * ~ (v0 + ~ v0 & ~ v1)) | ~ (v0 + ~ v0 & ~ v1) & ~ (v0 + ~ v0 & ~ v1) + ~ (v0 + ~ v0 & ~ v1))))	v0 + (-0x1) * v1 + (v0 + (-0x1) * v1 + (-0x1) * (v1 & 0x2 * v1 & (-0x1) * v1) & v1 + (-0x1) + (-0x1) * v0)	v0 + (-0x1) * v1 + (v0 + (-0x1) * v1 + (-0x1) * (v1 & 0x2 * v1 & (-0x1) * v1) & v1 + (-0x1) + (-0x1) * v0)	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	17825	p9l	p9l_base	required_p9l_loki_tiny_csv_17825	diagnostic_p9l_base_loki_tiny_csv_17825	64	18	18	4	4	82b7c570e84e73a5	ae0e13d748b4f394	ae0e13d748b4f394	a4cfaed11e2fee97	a4cfaed11e2fee97	3cd97535df9c0b97	3cd791b8390fa490	~ (~ v0 & ~ (v1 & ~ (v1 & ~ ((-0x1) * v1 & (-0x1) * v1 + (-0x1) * v1)))) ^ ~ (~ (~ (~ v0 & ~ (v1 & ~ (v1 & ~ ((-0x1) * v1 & (-0x1) * v1 + (-0x1) * v1))))) ^ ~ (~ v0 & ~ (v1 & ~ (v1 & ~ ((-0x1) * v1 & (-0x1) * v1 + (-0x1) * v1)))) + (-0x1) * v1)	v0 + (-0x1) * v1 + (-0x1) * (v0 & v1 & (-0x2) * v1 & (-0x1) * v1) + (v1 & (-0x2) * v1 & (-0x1) * v1)	v0 + (-0x1) * v1 + (-0x1) * (v0 & v1 & (-0x2) * v1 & (-0x1) * v1) + (v1 & (-0x2) * v1 & (-0x1) * v1)	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	17972	p9l	p9l_base	required_p9l_loki_tiny_csv_17972	diagnostic_p9l_base_loki_tiny_csv_17972	47	10	10	4	4	cab964f6acf473ba	04355a75544968ef	04355a75544968ef	a4cfaed11e2fee97	a4cfaed11e2fee97	c5c4e47e29584c66	7dcf5d4051944d65	v0 + ~ (v1 + (~ v1 + ~ (~ ((-0x1) * (~ v1 + (-0x1) * (v1 ^ ~ v1)) & ~ (~ v1 + (-0x1) * (v1 ^ ~ v1) & (~ v1 + (-0x1) * (v1 ^ ~ v1)) + (~ v1 + (-0x1) * (v1 ^ ~ v1)))))))	v0 + (-0x1) * v1 + (v1 & (-0x2) * v1 & (-0x1) * v1)	v0 + (-0x1) * v1 + (v1 & (-0x2) * v1 & (-0x1) * v1)	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	17980	p9l	p9l_base	required_p9l_loki_tiny_csv_17980	diagnostic_p9l_base_loki_tiny_csv_17980	28	19	19	4	4	3f6bd2738ae8eec7	76be60ac84708aec	76be60ac84708aec	a4cfaed11e2fee97	a4cfaed11e2fee97	bbe0c2069cfd8a7d	fa7f1fdb2c86c9bc	((-0x1) * ((-0x1) * v0 + v1) & ~ ((-0x1) * v0 + v1 & ((-0x1) * v0 + v1) + ((-0x1) * v0 + v1))) + (-0x1) * ~ (v0 | ~ v0)	v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0 & 0x2 * v1 + (-0x2) * v0)	v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0 & 0x2 * v1 + (-0x2) * v0)	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	17981	p9l	p9l_base	required_p9l_loki_tiny_csv_17981	diagnostic_p9l_base_loki_tiny_csv_17981	42	10	10	4	4	2fc097d463cdf6f8	8f257f010fdd183f	8f257f010fdd183f	a4cfaed11e2fee97	a4cfaed11e2fee97	b054dfee66407d3c	65b85806393938d5	(-0x1) * v0 + (((-0x1) * ((-0x1) * v0 + ~ (~ ((-0x1) * v0) | v0 & v0 + v0)) & (~ ((-0x1) * ((-0x1) * v0 + ~ (~ ((-0x1) * v0) | v0 & v0 + v0)) & (-0x1) * v1) ^ (-0x1) * v1)) + (-0x1) * v1)	v0 + (-0x1) * v1 + (v0 & 0x2 * v0 & (-0x1) * v0)	v0 + (-0x1) * v1 + (v0 & 0x2 * v0 & (-0x1) * v0)	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	18104	p9l	p9l_base	required_p9l_loki_tiny_csv_18104	diagnostic_p9l_base_loki_tiny_csv_18104	46	11	11	4	4	cc8d14aeb61bb8a8	f2ead8e8e4717b89	f2ead8e8e4717b89	a4cfaed11e2fee97	a4cfaed11e2fee97	177bac96b1b3a68e	1a38cd9249fac75f	~ (((~ (~ (~ v0 & (v0 & ~ (~ ((-0x1) * v1) | v1 & v1 + v1)))) + (-0x1) * ~ (~ ((-0x1) * v1) | v1 & v1 + v1)) + (~ (v0 + (-0x1) * (~ (v0 | v1) & v1)) + v1)) + (-0x1) * v1)	v0 + (-0x1) * v1 + (-0x1) * (v1 & 0x2 * v1 & (-0x1) * v1)	v0 + (-0x1) * v1 + (-0x1) * (v1 & 0x2 * v1 & (-0x1) * v1)	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	18200	p9l	p9l_base	required_p9l_loki_tiny_csv_18200	diagnostic_p9l_base_loki_tiny_csv_18200	47	21	21	4	4	cf9d361bd8df45f3	6ffb41b8ec7fb18e	6ffb41b8ec7fb18e	a4cfaed11e2fee97	a4cfaed11e2fee97	08f5d26f04482afd	127048183c27770e	(v0 | ~ v0) + (-0x1) * ~ ((v0 | ~ (v0 | ~ ((-0x1) * v0 | ~ (v0 + v0)))) + ((v0 + (-0x1) * v1) + (-0x1) * ~ (~ (v0 + (-0x1) * v1) & ~ (~ (v0 + (-0x1) * v1) | (-0x1) * ~ (v0 + (-0x1) * v1)))))	(-0x1) * v0 + (-0x1) * v1 + (-0x1) * (v0 & 0x2 * v0 & (-0x1) * v0) + (v0 & 0x2 * v0) + (0x2 * v0 & (-0x1) * v0)	(-0x1) * v0 + (-0x1) * v1 + (-0x1) * (v0 & 0x2 * v0 & (-0x1) * v0) + (v0 & 0x2 * v0) + (0x2 * v0 & (-0x1) * v0)	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	18437	p9l	p9l_base	required_p9l_loki_tiny_csv_18437	diagnostic_p9l_base_loki_tiny_csv_18437	50	20	20	4	4	0adbbdb8a016ad78	6b45d5980529ed6c	6b45d5980529ed6c	a4cfaed11e2fee97	a4cfaed11e2fee97	d2a20efc6b06dea0	04002f0000dd4728	((~ v0 ^ ~ v1) ^ v1 | ~ (((v0 ^ ~ (~ (v1 | ~ v1))) ^ ~ v1) ^ v1)) + (((~ v0 ^ ~ v1) ^ v1) + ((-0x1) * ~ ((-0x1) * v1) & (-0x1) * ~ ((-0x1) * v1) + ~ (~ ((-0x1) * v1) | (-0x1) * ~ ((-0x1) * v1))))	v0 + (-0x1) + (0x1 + (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & 0x1 + (-0x1) * v1) & 0x1 + (-0x1) * v1)	v0 + (-0x1) + (0x1 + (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & 0x1 + (-0x1) * v1) & 0x1 + (-0x1) * v1)	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	18523	p9l	p9l_base	required_p9l_loki_tiny_csv_18523	diagnostic_p9l_base_loki_tiny_csv_18523	52	15	15	4	4	7004d5db763bbcf6	197922acd8c6078c	197922acd8c6078c	a4cfaed11e2fee97	a4cfaed11e2fee97	6622e1c4622be8cc	3161893f70b8c916	(-0x1) * ((-0x1) * v0 + (~ (v0 | ~ v0) ^ v1)) & (-0x1) * ~ (~ ((-0x1) * v0 + (~ (~ (~ (v0 | ~ v0) ^ v1) ^ v1) ^ v1) & (-0x1) * ((-0x1) * v0 + (~ (v0 | v0 ^ ~ ((-0x1) * v0 & ~ (v0 | (-0x1) * v0))) ^ v1))))	(-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v0 + (-0x1) * v1	(-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v0 + (-0x1) * v1	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	18631	p9l	p9l_base	required_p9l_loki_tiny_csv_18631	diagnostic_p9l_base_loki_tiny_csv_18631	90	51	51	4	4	5e1d872ebd66682c	6ef847f9965c8c8e	6ef847f9965c8c8e	a4cfaed11e2fee97	a4cfaed11e2fee97	6429216d50ec03f2	594281595fe7e00c	~ (~ (((-0x1) * v0 | (-0x1) * v0 & v1 + v1) + v1 & (-0x1) * (v0 + (-0x1) * ~ (~ (~ (v0 | v1) & v1) ^ v1))) + (-0x1) * ((-0x1) * v0 + v1 & (-0x1) * (v0 + (-0x1) * ~ (~ (~ (v0 | v1) & v1) ^ v1))) | (-0x1) * v0 + v1 & (-0x1) * (v0 + (-0x1) * ~ (~ (~ (v0 | v1) & v1) ^ v1))) | (-0x1) * ((-0x1) * v0 + v1 & (-0x1) * (v0 + (-0x1) * ~ (~ (~ (v0 | v1) & v1) ^ v1)))	v1 + (-0x1) * v0 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0 & (-0x1) + 0x2 * v0 + (-0x2) * v1) + (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) + (v0 + (-0x1) * v1 & (-0x1) + 0x2 * v0 + (-0x2) * v1) + (v1 + (-0x1) * v0 & (-0x1) + 0x2 * v0 + (-0x2) * v1)	v1 + (-0x1) * v0 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0 & (-0x1) + 0x2 * v0 + (-0x2) * v1) + (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) + (v0 + (-0x1) * v1 & (-0x1) + 0x2 * v0 + (-0x2) * v1) + (v1 + (-0x1) * v0 & (-0x1) + 0x2 * v0 + (-0x2) * v1)	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	18685	p9l	p9l_base	required_p9l_loki_tiny_csv_18685	diagnostic_p9l_base_loki_tiny_csv_18685	46	18	18	4	4	6b24f856f4e8d561	cdbee45ef21a6ff2	cdbee45ef21a6ff2	a4cfaed11e2fee97	a4cfaed11e2fee97	465f391d7ac1f5cb	34a8cf7493def9ea	(v0 | (v0 | v1) + (-0x1) * (~ ((-0x1) * ~ ((-0x1) * ~ (~ v1 & ~ (v1 & (-0x1) * v1)) & v1 + v1)) + (-0x1) * ~ ((-0x1) * v1 & v1 + v1) & (v1 & ~ ((-0x1) * v1 & v1 + v1)))) + (-0x1) * v1	v0 + (-0x1) * v1 + (-0x1) * (v0 & v1 & 0x2 * v1 & (-0x1) * v1) + (v1 & 0x2 * v1 & (-0x1) * v1)	v0 + (-0x1) * v1 + (-0x1) * (v0 & v1 & 0x2 * v1 & (-0x1) * v1) + (v1 & 0x2 * v1 & (-0x1) * v1)	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	18731	p7e	p9l_base	required_p7e_loki_tiny_csv_18731	diagnostic_p9l_base_loki_tiny_csv_18731	74	26	6	6	4	6a7cca7e178bc2ff	1ad04fc0a5f998c5	56661808ab44687d	56661808ab44687d	a4cfaed11e2fee97	9be3c82e666d042b	218bbf3fa270dcbb	(((~ v0 + (-0x1) * v1) + (-0x1) * ~ ((-0x1) * ~ (~ (~ (v0 + v0) & (-0x1) * (~ (v0 + v0) & (-0x1) * ~ (v0 + v0)))))) + (-0x1) * ~ (~ (~ (v0 + v0) & (-0x1) * (~ (v0 + v0) & (-0x1) * ~ (v0 + v0))))) + ~ ((-0x1) * ~ (~ ((-0x1) * (~ (v0 + v0) & (-0x1) * ~ (v0 + v0)) & ~ (v0 + (v0 | ~ (v0 | ~ v0))))))	v0 + (-0x1) * v1 + (-0x1) * (0x2 * v0 & 0x1 + 0x2 * v0) + (0x2 * v0 & (-0x1) + (-0x2) * v0 + (0x2 * v0 & 0x1 + 0x2 * v0))	(v0) + (-0x1) * (v1)	(v0) + (-0x1) * (v1)	v0 + (-0x1) * v1
